,postal_code,building_shifting_total_area,type,total_floor,building_state,main_use,building_materials,building_age,building_room_num,building_hall_num,building_bathroom_num,residential_guard,building_price,berth,elevator
2729,403,49.598,62,13,1,3,1,9854,4,2,2,1,12800000,1,1
2730,401,39.706,62,15,1,3,1,10731,3,2,2,1,7120000,1,1
2731,401,55.469,3,12,1,2,1,1891,4,2,2,1,14250000,1,1
2732,403,199.305,65,27,1,4,1,11187,0,0,0,1,35477000,1,1
2733,402,25.87,62,5,3,3,1,14986,3,2,2,0,5200000,0,0
2734,406,72.046,63,15,1,2,1,2241,3,2,2,1,16100000,1,1
2735,404,11.571,62,7,2,3,1,10357,1,1,1,1,2460000,0,1
2736,404,34.83,62,20,1,3,1,8245,3,2,2,1,7350000,0,1
2737,406,41.312,3,12,1,2,6,2210,3,2,2,1,9900000,1,1
2738,406,34.766,65,11,1,2,1,214,2,1,2,1,9400000,1,1
2739,404,75.002,62,13,1,3,1,11402,5,3,3,1,13400000,1,1
2740,406,26.417,62,5,3,3,1,12177,3,2,1,0,5100000,0,0
2741,406,25.298,62,16,1,3,1,9647,2,2,1,1,6050000,0,1
2742,406,47.199,62,13,1,2,1,573,3,2,2,1,16600000,1,1
2743,407,46.773,62,21,1,2,1,8817,4,2,2,1,10000000,0,1
2744,407,32.824,67,14,1,3,1,9489,3,2,1,1,7500000,1,1
2745,407,11.492,61,8,2,3,1,10554,1,1,1,1,2700000,0,1
2746,408,14.287,3,23,1,3,1,8792,1,1,1,1,3500000,0,1
2747,407,26.532,3,23,1,3,1,5906,2,2,1,1,8450000,0,1
2748,408,60.037,62,14,1,3,1,8849,4,2,2,1,14500000,1,1
2749,407,23.813,70,24,1,3,1,4071,2,2,2,1,7700000,1,1
2750,408,103.57,79,14,1,3,1,2661,4,2,2,1,35500000,1,1
2751,407,41.219,70,21,1,3,1,2610,2,2,1,1,10820000,1,1
2752,407,46.515,62,21,1,2,1,8817,4,2,2,1,10600000,0,1
2753,408,39.591,3,14,1,3,5,6587,3,2,2,1,10000000,1,1
2754,407,76.678,3,14,1,2,1,1845,3,2,2,1,22500000,1,1
2755,407,17.714,62,12,1,3,1,8817,1,1,1,1,3230000,0,1
2756,407,35.311,62,5,2,3,1,9864,3,2,2,1,6200000,0,1
2757,420,42.946,3,9,2,3,1,10156,3,2,2,1,7450000,1,1
2758,407,27.261,61,29,1,2,1,1128,2,2,1,1,9100000,1,1
2759,420,44.564,65,12,1,2,1,756,3,2,2,1,11500000,1,1
2760,436,54.74,64,15,1,2,1,536,2,2,2,1,8400000,1,1
2761,427,52.578,73,13,1,3,1,9733,4,2,3,1,10200000,1,1
2762,427,27.168,73,16,1,2,1,2577,2,2,1,1,6710000,0,1
2763,412,34.984,73,9,2,2,1,9538,3,2,2,1,6500000,1,1
2764,412,25.616,73,5,2,2,1,10727,2,1,1,0,3300000,0,1
2765,412,35.084,73,15,1,25,1,547,0,0,0,1,10880000,1,1
2766,414,50.239,62,14,1,2,1,2260,3,2,2,1,9000000,1,1
2767,412,27.44,76,8,2,2,1,10848,3,2,2,1,4340000,0,1
2768,414,38.024,62,14,1,2,1,439,2,2,1,1,7800000,1,1
2769,412,24.018,76,9,2,2,1,8520,2,1,1,1,4850000,1,1
2770,412,43.394,75,12,1,2,1,10127,3,2,2,1,6020000,0,1
2771,411,33.345,83,12,1,2,1,11029,2,2,2,1,6080000,1,1
2772,411,53.352,73,14,1,25,1,2927,0,0,0,1,17180000,1,1
2773,411,24.167,76,3,3,3,1,15649,3,2,2,0,3800000,0,0
2774,407,57.354,67,16,1,3,1,6035,3,2,2,1,13280000,1,1
2775,403,18.449,62,4,3,4,1,15118,2,2,1,0,4300000,0,0
2776,436,38.914,74,8,2,3,1,9681,3,2,2,1,4880000,1,1
2777,411,46.013,73,15,1,2,1,288,3,2,2,1,10000000,1,1
2778,411,33.868,73,15,1,2,1,174,2,2,1,1,5690000,1,1
2779,411,35.88,73,15,1,2,1,174,2,2,1,1,6050000,1,1
2780,411,50.899,73,15,1,2,1,174,3,2,2,1,8530000,1,1
2781,411,50.893,73,15,1,2,1,174,3,2,2,1,8680000,1,1
2782,411,48.373,73,15,1,2,1,1910,3,2,2,1,11880000,1,1
2783,411,35.892,73,15,1,2,1,174,2,2,1,1,6410000,1,1
2784,411,35.892,73,15,1,2,1,174,2,2,1,1,6130000,1,1
2785,411,67.696,73,15,1,2,1,174,4,2,3,1,10600000,1,1
2786,411,45.563,73,15,1,2,1,174,3,2,2,1,7800000,1,1
2787,411,77.101,73,15,1,2,1,174,4,2,3,1,12500000,1,1
2788,411,35.88,73,15,1,2,1,174,2,2,1,1,6430000,1,1
2789,411,45.563,73,15,1,2,1,174,3,2,2,1,7600000,1,1
2790,411,35.88,73,15,1,2,1,174,2,2,1,1,6050000,1,1
2791,411,35.88,73,15,1,2,1,174,2,2,1,1,6050000,1,1
2792,411,35.892,73,15,1,2,1,174,2,2,1,1,6160000,1,1
2793,411,45.563,73,15,1,2,1,174,3,2,2,1,8100000,1,1
2794,411,45.563,73,15,1,2,1,174,3,2,2,1,8000000,1,1
2795,411,35.88,73,15,1,2,1,174,2,2,1,1,6450000,1,1
2796,411,35.892,73,15,1,2,1,174,2,2,1,1,6400000,1,1
2797,411,45.563,73,15,1,2,1,174,3,2,2,1,8100000,1,1
2798,411,45.563,73,15,1,2,1,174,3,2,2,1,7900000,1,1
2799,411,35.88,73,15,1,2,1,174,2,2,1,1,6500000,1,1
2800,411,35.892,73,15,1,2,1,174,2,2,1,1,6700000,1,1
2801,411,45.563,73,15,1,2,1,174,3,2,2,1,8100000,1,1
2802,411,45.563,73,15,1,2,1,174,3,2,2,1,8100000,1,1
2803,411,35.88,73,15,1,2,1,174,2,2,1,1,6350000,1,1
2804,411,35.892,73,15,1,2,1,174,2,2,1,1,6350000,1,1
2805,411,45.563,73,15,1,2,1,174,3,2,2,1,8080000,1,1
2806,411,35.88,73,15,1,2,1,174,2,2,1,1,6560000,1,1
2807,411,35.892,73,15,1,2,1,174,2,2,1,1,6680000,1,1
2808,411,61.737,73,15,1,2,1,174,4,2,3,1,10670000,1,1
2809,411,67.696,73,15,1,2,1,174,4,2,3,1,11000000,1,1
2810,411,50.899,73,15,1,2,1,174,3,2,2,1,9260000,1,1
2811,411,47.514,73,15,1,2,1,174,3,2,2,1,8680000,1,1
2812,411,67.696,73,15,1,2,1,174,4,2,3,1,11380000,1,1
2813,411,71.136,73,15,1,2,1,174,4,2,3,1,12000000,1,1
2814,411,47.514,73,15,1,2,1,174,3,2,2,1,8580000,1,1
2815,411,33.868,73,15,1,2,1,174,2,2,1,1,6100000,1,1
2816,411,50.893,73,15,1,2,1,174,3,2,2,1,9270000,1,1
2817,411,45.563,73,15,1,2,1,174,3,2,2,1,8180000,1,1
2818,411,45.563,73,15,1,2,1,174,3,2,2,1,8140000,1,1
2819,411,35.88,73,15,1,2,1,174,2,2,1,1,6400000,1,1
2820,411,51.319,75,17,1,2,1,1881,3,2,2,1,11550000,1,1
2821,411,61.731,76,15,1,2,1,174,4,2,3,1,9950000,1,1
2822,411,47.514,73,15,1,2,1,174,3,2,2,1,8150000,1,1
2823,411,49.743,73,14,1,2,1,3099,3,2,2,1,11300000,1,1
2824,411,53.812,73,15,1,25,1,174,0,0,1,1,11000000,1,1
2825,411,62.85,73,15,1,26,1,174,0,0,1,1,12780000,1,1
2826,411,41.688,73,15,1,25,1,174,0,0,1,1,9100000,1,1
2827,411,73.181,73,15,1,26,1,174,0,0,1,1,14100000,1,1
2828,411,61.093,73,15,1,25,1,174,0,0,1,1,12380000,1,1
2829,411,59.792,73,15,1,25,1,174,0,0,1,1,11360000,1,1
2830,411,60.848,73,15,1,2,1,174,4,2,3,1,10280000,1,1
2831,411,66.807,73,15,1,2,1,174,4,2,3,1,10620000,1,1
2832,411,50.39,73,15,1,2,1,174,3,2,2,1,8880000,1,1
2833,411,33.423,73,15,1,2,1,174,2,2,1,1,5600000,1,1
2834,411,47.753,73,15,1,2,1,174,3,2,2,1,8200000,1,1
2835,411,57.405,73,15,1,2,1,174,4,2,3,1,9600000,1,1
2836,411,60.842,73,15,1,2,1,174,4,2,3,1,10300000,1,1
2837,411,47.753,73,15,1,2,1,174,3,2,2,1,8200000,1,1
2838,411,33.423,73,15,1,2,1,174,2,2,1,1,5680000,1,1
2839,411,50.781,73,15,1,2,1,174,3,2,2,1,9000000,1,1
2840,411,45.308,73,15,1,2,1,174,3,2,2,1,8000000,1,1
2841,411,45.308,73,15,1,2,1,174,3,2,2,1,7730000,1,1
2842,411,36.046,73,15,1,2,1,174,2,2,1,1,6350000,1,1
2843,411,36.058,73,15,1,2,1,174,2,2,1,1,6200000,1,1
2844,411,45.308,73,15,1,2,1,174,3,2,2,1,7900000,1,1
2845,411,45.308,73,15,1,2,1,174,3,2,2,1,7800000,1,1
2846,411,36.046,73,15,1,2,1,174,2,2,1,1,6300000,1,1
2847,411,36.058,73,15,1,2,1,174,2,2,1,1,6300000,1,1
2848,411,61.737,73,15,1,2,1,174,4,2,3,1,10000000,1,1
2849,411,58.295,73,15,1,2,1,174,4,2,3,1,9400000,1,1
2850,411,50.899,73,15,1,2,1,174,3,2,2,1,8750000,1,1
2851,411,33.868,73,15,1,2,1,174,2,2,1,1,5650000,1,1
2852,411,47.514,73,15,1,2,1,174,3,2,2,1,8290000,1,1
2853,413,34.476,75,12,1,21,1,10291,5,1,2,1,5500000,0,1
2854,414,47.263,62,12,1,2,1,2794,3,2,2,1,9120000,1,1
2855,412,42.731,75,15,1,2,1,3009,3,2,2,1,10500000,1,1
2856,427,9.241,73,17,1,3,1,9899,1,1,1,1,1950000,0,1
2857,427,54.828,73,7,2,3,1,11156,3,2,2,1,9180000,1,1
2858,427,38.448,73,15,1,2,1,489,2,2,1,1,9600000,1,1
2859,411,33.868,73,15,1,2,1,174,2,2,1,1,5700000,1,1
2860,411,50.893,73,15,1,2,1,174,3,2,2,1,8880000,1,1
2861,411,45.563,73,15,1,2,1,174,3,2,2,1,7680000,1,1
2862,411,45.563,73,15,1,2,1,174,3,2,2,1,7500000,1,1
2863,411,35.88,73,15,1,2,1,174,2,2,1,1,5920000,1,1
2864,411,35.892,73,15,1,2,1,174,2,2,1,1,5980000,1,1
2865,411,45.563,73,15,1,2,1,174,3,2,2,1,7400000,1,1
2866,411,45.563,73,15,1,2,1,174,3,2,2,1,7750000,1,1
2867,411,35.88,73,15,1,2,1,174,2,2,1,1,6220000,1,1
2868,411,35.892,73,15,1,2,1,174,2,2,1,1,6130000,1,1
2869,411,61.737,73,15,1,2,1,174,4,2,3,1,10300000,1,1
2870,411,50.899,73,15,1,2,1,174,3,2,2,1,9000000,1,1
2871,411,33.868,73,15,1,2,1,174,2,2,1,1,5900000,1,1
2872,411,47.514,73,15,1,2,1,174,3,2,2,1,8600000,1,1
2873,411,58.295,73,15,1,2,1,174,4,2,3,1,9700000,1,1
2874,411,50.893,73,15,1,2,1,174,3,2,2,1,9000000,1,1
2875,411,45.563,73,15,1,2,1,174,3,2,2,1,7430000,1,1
2876,411,35.88,73,15,1,2,1,174,2,2,1,1,5900000,1,1
2877,411,35.892,73,15,1,2,1,174,2,2,1,1,6080000,1,1
2878,411,45.563,73,15,1,2,1,174,3,2,2,1,7510000,1,1
2879,411,58.295,73,15,1,2,1,174,4,2,3,1,9680000,1,1
2880,411,50.899,73,15,1,2,1,174,3,2,2,1,8800000,1,1
2881,411,33.868,73,15,1,2,1,174,2,2,1,1,5650000,1,1
2882,411,47.514,73,15,1,2,1,174,3,2,2,1,8100000,1,1
2883,411,58.295,73,15,1,2,1,174,4,2,3,1,9700000,1,1
2884,411,61.731,73,15,1,2,1,174,4,2,3,1,10000000,1,1
2885,411,33.868,73,15,1,2,1,174,2,2,1,1,5800000,1,1
2886,411,50.893,73,15,1,2,1,174,3,2,2,1,8880000,1,1
2887,411,45.563,73,15,1,2,1,174,3,2,2,1,7800000,1,1
2888,411,45.563,73,15,1,2,1,174,3,2,2,1,7780000,1,1
2889,411,35.88,73,15,1,2,1,174,2,2,1,1,6350000,1,1
2890,411,45.563,73,15,1,2,1,174,3,2,2,1,7700000,1,1
2891,411,35.88,73,15,1,2,1,174,2,2,1,1,6250000,1,1
2892,411,35.892,73,15,1,2,1,174,2,2,1,1,6300000,1,1
2893,411,67.696,73,15,1,2,1,174,4,2,3,1,10600000,1,1
2894,411,47.514,73,15,1,2,1,174,3,2,2,1,8400000,1,1
2895,411,67.696,73,15,1,2,1,174,4,2,3,1,10700000,1,1
2896,411,71.136,73,15,1,2,1,174,4,2,3,1,11450000,1,1
2897,411,47.514,73,15,1,2,1,174,3,2,2,1,8260000,1,1
2898,411,33.868,73,15,1,2,1,174,2,2,1,1,5880000,1,1
2899,411,50.893,73,15,1,2,1,174,3,2,2,1,8450000,1,1
2900,411,45.563,73,15,1,2,1,174,3,2,2,1,7800000,1,1
2901,411,45.563,73,15,1,2,1,174,3,2,2,1,7560000,1,1
2902,411,35.892,73,15,1,2,1,174,2,2,1,1,6050000,1,1
2903,411,45.563,73,15,1,2,1,174,3,2,2,1,7760000,1,1
2904,411,45.563,73,15,1,2,1,174,3,2,2,1,7850000,1,1
2905,411,35.892,73,15,1,2,1,174,2,2,1,1,6150000,1,1
2906,411,71.142,73,15,1,2,1,174,4,2,3,1,11350000,1,1
2907,411,67.696,73,15,1,2,1,174,4,2,3,1,11000000,1,1
2908,411,50.899,73,15,1,2,1,174,3,2,2,1,9180000,1,1
2909,411,33.868,73,15,1,2,1,174,2,2,1,1,5860000,1,1
2910,411,47.514,73,15,1,2,1,174,3,2,2,1,8410000,1,1
2911,411,67.696,73,15,1,2,1,174,4,2,3,1,10800000,1,1
2912,411,71.136,73,15,1,2,1,174,4,2,3,1,11380000,1,1
2913,411,33.868,73,15,1,2,1,174,2,2,1,1,5880000,1,1
2914,411,45.563,73,15,1,2,1,174,3,2,2,1,7830000,1,1
2915,411,45.563,73,15,1,2,1,174,3,2,2,1,7730000,1,1
2916,411,35.88,73,15,1,2,1,174,2,2,1,1,6100000,1,1
2917,411,45.563,73,15,1,2,1,174,3,2,2,1,8050000,1,1
2918,411,45.563,73,15,1,2,1,174,3,2,2,1,8020000,1,1
2919,411,35.88,73,15,1,2,1,174,2,2,1,1,5700000,1,1
2920,411,35.892,73,15,1,2,1,174,2,2,1,1,6170000,1,1
2921,411,71.142,73,15,1,2,1,174,4,2,3,1,11450000,1,1
2922,411,67.696,73,15,1,2,1,174,4,2,3,1,11000000,1,1
2923,411,33.868,73,15,1,2,1,174,2,2,1,1,5900000,1,1
2924,411,47.514,73,15,1,2,1,174,3,2,2,1,8600000,1,1
2925,411,67.696,73,15,1,2,1,174,4,2,3,1,10680000,1,1
2926,411,71.136,73,15,1,2,1,174,4,2,3,1,11990000,1,1
2927,411,47.514,73,15,1,2,1,174,3,2,2,1,8110000,1,1
2928,411,33.868,73,15,1,2,1,174,2,2,1,1,5600000,1,1
2929,411,50.893,73,15,1,2,1,174,3,2,2,1,9160000,1,1
2930,411,45.563,73,15,1,2,1,174,3,2,2,1,7950000,1,1
2931,411,45.563,73,15,1,2,1,174,3,2,2,1,7980000,1,1
2932,411,35.88,73,15,1,2,1,174,2,2,1,1,5910000,1,1
2933,411,35.892,73,15,1,2,1,174,2,2,1,1,5570000,1,1
2934,411,45.563,73,15,1,2,1,174,3,2,2,1,7760000,1,1
2935,411,45.563,73,15,1,2,1,174,3,2,2,1,7350000,1,1
2936,411,35.88,73,15,1,2,1,174,2,2,1,1,5760000,1,1
2937,411,35.892,73,15,1,2,1,174,2,2,1,1,5960000,1,1
2938,411,71.142,73,15,1,2,1,174,4,2,3,1,11500000,1,1
2939,411,58.295,73,15,1,2,1,174,4,2,3,1,10080000,1,1
2940,411,50.899,73,15,1,2,1,174,3,2,2,1,8620000,1,1
2941,411,33.868,73,15,1,2,1,174,2,2,1,1,5920000,1,1
2942,411,47.514,73,15,1,2,1,174,3,2,2,1,8160000,1,1
2943,411,67.696,73,15,1,2,1,174,4,2,3,1,10900000,1,1
2944,411,71.136,73,15,1,2,1,174,4,2,3,1,11500000,1,1
2945,411,50.893,73,15,1,2,1,174,3,2,2,1,8790000,1,1
2946,411,45.563,73,15,1,2,1,174,3,2,2,1,8050000,1,1
2947,411,45.563,73,15,1,2,1,174,3,2,2,1,8000000,1,1
2948,411,35.88,73,15,1,2,1,174,2,2,1,1,5930000,1,1
2949,411,35.892,73,15,1,2,1,174,2,2,1,1,6300000,1,1
2950,411,45.563,73,15,1,2,1,174,3,2,2,1,8080000,1,1
2951,411,45.563,73,15,1,2,1,174,3,2,2,1,7880000,1,1
2952,411,35.88,73,15,1,2,1,174,2,2,1,1,6230000,1,1
2953,411,35.892,73,15,1,2,1,174,2,2,1,1,6350000,1,1
2954,411,71.142,73,15,1,2,1,174,4,2,3,1,12000000,1,1
2955,411,50.899,73,15,1,2,1,174,3,2,2,1,9380000,1,1
2956,411,33.868,73,15,1,2,1,174,2,2,1,1,6100000,1,1
2957,411,47.514,73,15,1,2,1,174,3,2,2,1,8800000,1,1
2958,411,67.696,73,15,1,2,1,174,4,2,3,1,11150000,1,1
2959,411,71.136,73,15,1,2,1,174,4,2,3,1,11670000,1,1
2960,411,47.514,73,15,1,2,1,174,3,2,2,1,8800000,1,1
2961,411,33.868,73,15,1,2,1,174,2,2,1,1,6050000,1,1
2962,411,50.893,73,15,1,2,1,174,3,2,2,1,9380000,1,1
2963,411,45.563,73,15,1,2,1,174,3,2,2,1,8150000,1,1
2964,411,45.563,73,15,1,2,1,174,3,2,2,1,8170000,1,1
2965,411,35.88,73,15,1,2,1,174,2,2,1,1,5970000,1,1
2966,411,35.892,73,15,1,2,1,174,2,2,1,1,6050000,1,1
2967,411,45.563,73,15,1,2,1,174,3,2,2,1,8150000,1,1
2968,411,45.563,73,15,1,2,1,174,3,2,2,1,8200000,1,1
2969,411,35.88,73,15,1,2,1,174,2,2,1,1,6260000,1,1
2970,411,35.892,73,15,1,2,1,174,2,2,1,1,6550000,1,1
2971,411,71.142,73,15,1,2,1,174,4,2,3,1,11800000,1,1
2972,411,67.696,73,15,1,2,1,174,4,2,3,1,11150000,1,1
2973,411,50.899,73,15,1,2,1,174,3,2,2,1,9450000,1,1
2974,411,33.868,73,15,1,2,1,174,2,2,1,1,6200000,1,1
2975,411,47.514,73,15,1,2,1,174,3,2,2,1,8650000,1,1
2976,411,67.696,73,15,1,2,1,174,4,2,3,1,11380000,1,1
2977,411,71.136,73,15,1,2,1,174,4,2,3,1,11600000,1,1
2978,411,47.514,73,15,1,2,1,174,3,2,2,1,8700000,1,1
2979,411,33.868,73,15,1,2,1,174,2,2,1,1,6000000,1,1
2980,411,50.893,73,15,1,2,1,174,3,2,2,1,8960000,1,1
2981,411,45.563,73,15,1,2,1,174,3,2,2,1,8080000,1,1
2982,411,45.563,73,15,1,2,1,174,3,2,2,1,8080000,1,1
2983,411,35.88,73,15,1,2,1,174,2,2,1,1,6500000,1,1
2984,411,45.563,73,15,1,2,1,174,3,2,2,1,8100000,1,1
2985,411,45.563,73,15,1,2,1,174,3,2,2,1,8200000,1,1
2986,411,35.892,73,15,1,2,1,174,2,2,1,1,6740000,1,1
2987,411,71.142,73,15,1,2,1,174,4,2,3,1,12100000,1,1
2988,411,67.696,73,15,1,2,1,174,4,2,3,1,11000000,1,1
2989,411,50.899,73,15,1,2,1,174,3,2,2,1,9420000,1,1
2990,411,33.868,73,15,1,2,1,174,2,2,1,1,6300000,1,1
2991,411,47.514,73,15,1,2,1,174,3,2,2,1,8750000,1,1
2992,411,67.696,73,15,1,2,1,174,4,2,3,1,11300000,1,1
2993,411,71.136,73,15,1,2,1,174,4,2,3,1,12000000,1,1
2994,411,33.868,73,15,1,2,1,174,2,2,1,1,6000000,1,1
2995,411,50.893,73,15,1,2,1,174,3,2,2,1,9360000,1,1
2996,411,45.563,73,15,1,2,1,174,3,2,2,1,8100000,1,1
2997,411,45.563,73,15,1,2,1,174,3,2,2,1,8100000,1,1
2998,411,35.88,73,15,1,2,1,174,2,2,1,1,6880000,1,1
2999,411,35.892,73,15,1,2,1,174,2,2,1,1,6370000,1,1
3000,411,45.563,73,15,1,2,1,174,3,2,2,1,8100000,1,1
3001,411,45.959,73,15,1,2,1,174,3,2,2,1,8280000,1,1
3002,411,35.88,73,15,1,2,1,174,2,2,1,1,6370000,1,1
3003,411,35.892,73,15,1,2,1,174,2,2,1,1,6650000,1,1
3004,411,71.142,73,15,1,2,1,174,4,2,3,1,12180000,1,1
3005,411,67.696,73,15,1,2,1,174,4,2,3,1,11200000,1,1
3006,411,50.899,73,15,1,2,1,174,3,2,2,1,9280000,1,1
3007,411,33.868,73,15,1,2,1,174,2,2,1,1,6060000,1,1
3008,411,47.514,73,15,1,2,1,174,3,2,2,1,8960000,1,1
3009,411,67.696,73,15,1,2,1,174,4,2,3,1,11380000,1,1
3010,411,71.136,73,15,1,2,1,174,4,2,3,1,11980000,1,1
3011,411,47.514,73,15,1,2,1,174,3,2,2,1,8850000,1,1
3012,411,33.868,73,15,1,2,1,174,2,2,1,1,6060000,1,1
3013,411,50.893,73,15,1,2,1,174,3,2,2,1,9500000,1,1
3014,411,45.563,73,15,1,2,1,174,3,2,2,1,8080000,1,1
3015,411,35.88,73,15,1,2,1,174,2,2,1,1,6500000,1,1
3016,436,37.661,64,15,1,2,1,454,2,2,1,1,5900000,1,1
3017,435,50.085,64,12,1,2,1,1868,3,2,2,1,6100000,0,1
3018,407,29.137,62,4,3,4,1,14872,2,2,1,0,4400000,0,0
3019,408,44.843,67,14,1,3,1,3394,4,2,2,1,10580000,1,1
3020,407,35.299,79,14,1,3,1,10374,3,2,2,1,6600000,0,1
3021,407,32.676,62,5,3,3,1,14537,3,2,2,0,7300000,0,0
3022,407,10.206,63,15,1,3,1,9108,1,0,1,1,2080000,0,1
3023,408,99.156,62,14,1,3,1,5802,5,2,3,1,25550000,1,1
3024,407,35.232,70,12,1,2,1,9341,2,2,1,1,6700000,0,1
3025,407,12.33,63,9,2,4,1,10452,1,0,1,1,2230000,0,1
3026,407,22.034,62,5,3,3,1,13982,4,2,1,0,4400000,0,0
3027,408,42.247,62,12,1,3,1,9699,3,2,2,1,6700000,0,1
3028,407,13.591,67,12,1,3,1,6073,1,0,1,1,3680000,0,1
3029,408,38.318,3,7,2,3,1,9920,3,2,2,1,8200000,0,1
3030,408,32.555,62,12,1,3,1,10559,2,2,1,1,7200000,1,1
3031,408,88.699,65,25,1,3,3,2723,3,2,2,1,36200000,1,1
3032,407,22.034,62,5,3,3,1,13982,3,2,1,0,4000000,0,0
3033,407,13.888,3,14,1,3,1,5527,1,1,1,1,4200000,0,1
3034,408,8.703,62,12,1,3,1,11513,1,1,1,1,1900000,0,1
3035,408,19.027,62,16,1,3,1,10591,1,1,1,1,4700000,0,1
3036,407,8.343,67,13,1,3,1,9044,1,0,1,1,1750000,0,1
3037,407,27.485,67,13,1,4,1,11170,0,0,0,1,5950000,0,1
3038,407,25.259,62,6,2,3,1,11040,2,2,1,0,5100000,0,1
3039,407,49.229,79,14,1,3,1,10281,3,2,2,1,10580000,1,1
3040,408,15.316,62,14,1,3,1,9782,1,1,1,1,2580000,0,1
3041,406,35.895,62,9,2,3,1,10249,3,2,2,1,6880000,1,1
3042,406,80.928,62,16,1,3,1,10885,4,2,3,1,10940000,1,1
3043,404,10.829,62,7,2,3,1,10351,1,0,1,1,1950000,0,1
3044,406,54.553,3,11,1,2,1,1674,3,2,2,1,11500000,1,1
3045,404,45.088,62,15,1,3,5,6188,3,2,2,1,9000000,1,1
3046,406,82.389,65,14,3,3,1,10560,6,3,3,1,18500000,1,0
3047,404,22.881,65,15,1,2,1,1138,1,0,1,1,7700000,1,1
3048,404,27.089,65,15,1,2,1,1138,1,0,1,1,8600000,1,1
3049,406,57.354,3,14,1,3,1,8616,3,2,2,1,12380000,1,1
3050,406,29.929,3,12,1,2,1,2015,2,2,1,1,7480000,0,1
3051,404,45.741,62,17,1,3,1,9912,3,2,2,1,8900000,1,1
3052,404,22.869,62,7,2,3,1,14645,2,1,1,1,3680000,0,1
3053,404,14.172,62,5,3,3,1,13395,2,1,1,0,3430000,0,0
3054,406,44.812,62,11,1,3,1,10008,4,2,2,1,7700000,1,1
3055,406,44.371,62,12,1,3,1,9521,3,2,2,1,8760000,1,1
3056,404,46.751,81,22,1,2,1,974,2,2,2,1,13460000,1,1
3057,406,36.863,62,11,1,3,1,9905,3,2,2,1,8230000,1,1
3058,406,39.059,62,5,3,3,1,12963,4,2,2,0,5280000,0,0
3059,406,58.682,62,16,1,3,1,10993,4,2,2,1,11500000,1,1
3060,406,51.183,62,14,1,2,1,2080,3,2,2,1,15200000,1,1
3061,404,80.069,62,7,2,3,1,10199,6,4,4,1,13500000,1,1
3062,404,35.486,3,14,1,2,1,8107,3,2,2,1,7500000,1,1
3063,403,39.567,62,15,1,3,1,11801,3,2,2,1,8050000,0,1
3064,403,83.853,62,14,1,3,1,11410,5,2,2,1,14600000,1,1
3065,402,20.872,3,22,1,2,1,5104,2,0,2,1,5520000,0,1
3066,401,20.703,62,5,3,3,1,11457,3,2,1,0,4730000,0,0
3067,402,24.261,62,5,3,4,1,14931,1,0,1,0,7200000,0,0
3068,403,51.613,62,12,1,3,1,9176,3,2,2,1,11650000,1,1
3069,403,30.801,62,5,3,3,1,14735,2,2,2,1,6700000,0,0
3070,402,70.461,3,15,1,2,1,4002,4,2,2,1,16000000,1,1
3071,402,52.916,3,24,1,2,1,1793,3,2,2,1,16500000,1,1
3072,402,28.108,3,22,1,3,1,9799,2,2,2,1,5500000,0,1
3073,403,55.016,61,23,1,2,1,1219,3,2,2,1,19700000,1,1
3074,402,31.938,62,14,1,2,1,6067,2,2,1,1,6000000,1,1
3075,402,40.078,3,12,1,3,1,8504,3,2,2,1,7300000,1,1
3076,403,27.894,62,13,1,3,1,9854,2,2,1,1,6900000,0,1
3077,400,11.961,63,7,2,3,1,12557,1,0,1,1,1800000,0,1
3078,402,18.673,3,12,1,2,1,1023,2,1,1,1,3275000,1,1
3079,406,21.602,62,9,2,3,1,10149,3,1,1,0,4700000,0,1
3080,406,15.954,63,24,1,3,1,9696,1,1,1,1,2950000,0,1
3081,406,40.847,63,10,2,4,1,10352,0,0,0,1,14500000,0,1
3082,406,33.481,3,11,1,2,1,791,2,2,1,1,8800000,1,1
3083,406,53.663,63,15,1,3,1,4220,3,2,2,1,15500000,1,1
3084,404,10.705,62,16,1,3,1,9727,1,0,1,1,2200000,0,1
3085,404,6.319,62,7,2,3,1,10430,1,1,1,1,1500000,0,1
3086,406,28.998,63,10,2,3,1,10352,3,2,1,1,5800000,0,1
3087,406,69.263,63,15,1,3,1,4220,4,2,2,1,20600000,1,1
3088,404,30.075,62,5,3,3,1,12646,3,2,2,0,4400000,0,0
3089,404,28.804,62,7,2,3,1,11163,5,0,5,0,5650000,0,1
3090,406,23.353,62,7,2,3,1,10624,2,2,1,1,4460000,0,1
3091,406,31.327,65,15,1,2,1,1183,2,2,1,1,8100000,1,1
3092,406,23.489,62,5,3,3,1,10689,1,2,2,0,6430000,0,0
3093,407,36.494,79,14,1,2,1,498,2,2,1,1,12300000,1,1
3094,408,62.227,62,16,1,3,1,11297,3,2,2,1,12500000,1,1
3095,408,25.241,62,14,1,3,1,8281,2,2,1,1,6750000,0,1
3096,407,143.216,79,26,1,3,1,5261,4,2,3,1,37620000,1,1
3097,407,90.817,3,22,1,27,1,1874,0,3,3,1,37000000,1,1
3098,408,46.9,67,14,1,3,1,3394,3,2,2,1,10750000,1,1
3099,408,40.723,62,14,1,3,1,3008,3,2,2,1,10250000,1,1
3100,407,59.644,67,13,1,3,1,10058,4,2,2,1,13200000,1,1
